Unnamed: 0,cover_id,title,author,year,genre,genre_alts,pixel_count,mean_brightness,mean_hue,mean_saturation,entropy,Best Match
1439,2325449,Genius squad (Genius #2),Catherine Jinks,,Crime,"['Young Adult Fiction', 'Science fiction', 'Accessible book', 'Crime', 'Genius', 'Detective and mystery stories', 'Identity', 'Protected DAISY', 'Fiction', 'Identity (Philosophical concept)', 'Good and evil']",182000,0.7610871363930187,0.19984322958301756,0.6596841140664292,4.670323888050869,9323749
1163,4946559,The disreputable pleasures,John Hagan,,Crime,"['Social control', 'Deviant behavior', 'Criminals', 'Crime and criminals', 'Crime']",27520,0.9402677553579571,0.0,0.0,1.2519546657455831,765814
1196,6341604,Souvenirs de la Cour d'assises,André Gide,,Crime,"['Criminals', 'Jury', 'Trials', 'Accessible book', 'Crime and criminals', ""France. Cours d'assises"", 'France', 'Crimes et criminels', 'Procès', 'Crime']",150500,0.886892554230995,0.12387514767106934,0.19374304000459014,2.601400448082211,5863619
1404,8362902,Sherlock Holmes. The Complete Novels and Stories. 1/2 (Adventures of Sherlock Holmes / Memoirs of Sherlock Holmes / Return of Sherlock Holmes / Sign of Four / Study in Scarlet),Arthur Conan Doyle,,Crime,"['forges', ""Children's stories"", 'gold', 'Mystery & Suspense', 'Confederate States Army', 'detective fiction', 'Nihilism', 'Literary Fiction', 'burglary', 'murder-suicide', 'thumbs', 'hanging', 'aortic aneurysm', 'Honourable Society of the Inner Temple', 'Short Stories', 'In Library', 'police', 'ransoms', 'Classic fiction', 'police inspectors', 'treasure', 'moorland', 'crime', 'crocodiles', 'pennies', 'soft-point bullets', 'The Church of Jesus Christ and Latter-day Saints', 'locked-room mysteries', 'coffee', 'Rhodesian Police', 'cavaliers', 'traps', 'hydraulic presses', 'coal tar', 'Battle of Maiwand', 'commissionaires', 'convict', 'clerks', 'Classics', 'rugby unions', 'counterfeit money', 'pince-nez glasses', 'opium dens', 'treaties', 'beryls', 'coronets', 'scalpels', 'English Short stories', 'mixed race children', 'Intestacy', 'whist', 'Fiction Classics', 'stock market', 'horse gaits', 'Trichinopoly cigars', 'fingerprints', 'half-pennies', 'long jumpers', 'pawnbrokers', 'crime bosses', 'Second Anglo-Afghan War', 'kidnapping', 'plumbers', 'constables', 'cattle', 'proofs', 'Justices of the Peace', 'poison', 'substitution ciphers', 'hurdling', 'Mystery fiction', 'churches', 'oaks', 'yellow fever', 'Mystery and Suspense', 'Ku Klux Klan', 'secretaries of state', 'telegraphy', 'asphyxiation', 'blackmail', 'waylaying', 'English', 'wax sculptures', 'preparatory schools', 'crime scenes', 'riddles', 'cabinet cards', 'tutors', 'study', 'smoke bombs', 'penal labour', 'Americans', 'carbuncles', 'broughams', 'catalepsy', 'English Detective and mystery stories', 'Russians', 'Accessible book', 'baritsu', 'stick figures', 'Fiction', 'tobacco pipes', 'anonymity', 'elms', 'Juvenile literature', 'barques', 'Mystery and detective stories', 'scrips', 'lecturers', 'Protected DAISY', 'jewellery', 'consumption', 'Romani', 'anise', 'Egyptian cigarettes', 'sailing ships', 'prime ministers', 'Classic Literature', 'aristocracy', 'bushrangers', 'brain fever', 'Christmas dinners', 'weddings', 'Andamanese', 'tea plantations', 'arrow poisons', 'Scottish Terriers', 'butlers', 'prima donnas', 'opium', 'brokers', 'historical fiction', 'Private investigators in fiction', 'darkrooms', 'History', 'electric blue', 'novel', 'gemstones', 'launches', 'amyl nitrate', ""English children's stories"", 'dogs', 'English Mastiffs', 'deformities', 'governesses', 'Apaces', 'handwriting', 'school caps', 'Internet Archive Wishlist', 'red hair', 'hemoglobin', 'frequency analysis', 'bloguns', ""Fuller's earth"", 'suicide by hanging', 'Anglo-Saxons', 'ancestors', 'Encyclopædia Britannica', 'Action & Adventure Fiction', 'amorality', 'crime & mystery fiction', 'maids', 'snow', 'substance abuse', 'maps', 'attempted murder', 'tests', 'domestic violence', 'convicts', 'Detective and mystery stories', 'track spikes', 'footprints', 'horseshoes', 'air guns', 'brandy', 'redundancy', 'Detective and mystery fiction', 'lascars', 'pioneers', 'prospecting', 'extortion', 'private investigators', 'defrocking', 'cottages', 'race horses', 'Juvenile fiction', 'horse racing', 'Indian Rebellion of 1857', 'banks', 'scholarship', 'meres', 'revolvers']",151000,0.2615592520451889,0.1268894329013671,0.3525247520576901,5.106975681563559,1759368
1007,6630409,Dei delitti e delle pene,Cesare Beccaria,,Crime,"['Politics and government', 'Administration of Criminal justice', 'Law reform', 'Lawyers', 'Torture', 'Criminal law', 'Accessible book', 'Philosophy', 'Crime and criminals', 'Crime', 'Criminals', 'Sources', 'Early works to 1800', 'Dueling', 'Capital punishment', 'Political science', 'Criminal_Law_and_Procedure', 'Punishment', 'Biography', 'History']",166000,0.8420605008268369,0.1389859667328826,0.5357865346931403,2.887789740776636,2504921
1278,1401713,Crime and justice in America,Leonard Territo,,Crime,"['Administration of Criminal justice', 'Criminal justice, Administration of', 'Crime']",181925,0.4555799173867705,0.4889341233484789,0.3010820155509046,5.2707533329638885,8982907
1042,94598,Killshot,Elmore Leonard,,Crime,"['Mystery', 'Detective and mystery stories', 'Mystery/Suspense', 'Accessible book', 'Crime', 'Witnesses', 'Protection', 'Protected DAISY', 'Fiction']",139175,0.7009003335481848,0.3880151088687239,0.30897211892909765,4.6023218259606535,368368
1084,37838,24 Declassified,Marc Cerasini,,Crime,"['Jack Bauer (Fictitious character)', 'Espionage', 'Accessible book', 'Fiction', 'Suspense', 'Thriller', 'Protected DAISY', 'Terrorism', 'Crime', 'Counter terrorism']",156000,0.422328833584716,0.3293759897803802,0.27832040215146003,5.194441685051081,288009
1179,912222,The Chronicle of Crime,Martin Fido,,Crime,"['Chronology', 'Protected DAISY', 'Accessible book', 'History', 'Crime']",163000,0.4941861421869361,0.2234884500362716,0.2864674123970576,5.363975576989521,6555691
1433,7011663,True Detectives,William Parkhurst,,Crime,"['Detectives', 'Accessible book', 'Crime', 'Case studies', 'Protected DAISY', 'Criminal investigation']",161000,0.42365421994884905,0.4675721673792787,0.4677411398270817,5.067481531349906,2504921
1262,4258044,Rumpole and the Penge Bungalow Murders,John Mortimer,,Crime,"['Mystery', 'Trials (Murder) -- Fiction', 'Detective and mystery stories', 'Lawyers', 'Barristers', 'Protected DAISY', 'Accessible book', 'Solicitors', 'Attorney and client', 'Horace Rumpole (Fictitious character)', 'Penguin Crime', 'Rumpole, Horace (Fictitious character) -- Fiction', 'Trials (Murder)', 'Courtroom fiction', 'London (England) -- Fiction', 'Crime fiction', 'Crime', 'Legal stories', 'Fiction', 'Attorney and client -- Fiction']",23680,0.7614094793322734,0.06412887493704544,0.6366497935437132,5.060253638332559,6292498
1235,585845,Never Suck A Dead Man's Hand,Dana Kollmann,,Crime,"['Forensic sciences', 'Accessible book', 'Women forensic scientists', 'Nonfiction', 'Protected DAISY', 'Biography & Autobiography', 'Crime', 'Forensic Science']",165000,0.9486917409388,0.2146606821763865,0.09838321530207307,2.5256120775177737,158125
1358,1342793,Taking Sides,Richard C. Monk,,Crime,"['Administration of Criminal justice', 'Criminology', 'Crime']",147725,0.4607577540408616,0.5394368945931267,0.14784344486868448,4.676921428386671,7401520
1231,7925210,How Criminals Are Made And Prevented,Canon Horsley,,Crime,"['Greek language', 'Prisons', 'Accessible book', 'Dictionaries', 'English language', 'Crime', 'Greek']",149500,0.6830479113384482,0.11483350952045575,0.4362930395609929,3.3420457718602963,6022430
1337,8322916,Crime and juvenile delinquency,Sol Rubin,,Crime,"['Protected DAISY', 'Accessible book', 'Juvenile delinquency', 'Juvenile Delinquency', 'Crime']",150000,0.9102289150326798,0.09774558524849207,0.10378503933549477,2.9135387168034983,6022430
1016,844681,Powers,Brian Michael Bendis,,Crime,"['Organized crime', 'Graphic Novels - General', 'Women detectives', 'Detective and mystery stories', 'Police', 'College students', 'Comics & Graphic Novels', 'Graphic novels', 'Crimes against', 'Fiction', 'Homicide investigation', 'General', 'Science fiction comic books, strips', 'Comics & Graphic Novels / General', 'Heroes', 'Crime', 'Comic books, strips', 'Internet Archive Wishlist']",149150,0.5817206523239533,0.6579138986326766,0.37197588064236,5.2594960641551864,1133035
1222,5916606,"Civilisation, its cause and cure","Carpenter, Edward",,Crime,"['Evolution', 'Criminals', 'Science', 'Accessible book', 'Crime', 'Civilization']",157000,0.922043586861496,0.12335689366159312,0.19325491318870974,3.2389394907050737,5818436
1134,1089259,Introduction to criminal justice,Robert M. Bohm,,Crime,"['Administration of Criminal justice', 'Criminal justice, Administration of', 'Criminal law', 'Accessible book', 'Crime', 'Protected DAISY', 'Internet Archive Wishlist']",186500,0.3933456132050677,0.3757094184791603,0.17855086067573575,5.444552185588164,8053054
1237,2378944,Crime beat,Michael Connelly,,Crime,"['Sociology', 'Accessible book', 'Crime in mass media', 'Crime', 'Homicide investigation', 'Case studies', 'Nonfiction', 'Protected DAISY', 'Antiquarian']",166500,0.3822444562209269,0.4689783746448787,0.3236390475951502,5.033491676164309,6888895
1399,9008627,"Women, crime, and criminology",Carol Smart,,Crime,"['Frauenkriminalita\x98t', 'Feminist theory', 'Prisoners', 'Crime', 'United States', 'Vrouwen', 'Great Britain', 'Protected DAISY', 'Criminaliteit', 'Criminelles', 'Criminology', 'Accessible book', 'Female offenders', 'Women']",159500,0.6088390189931769,0.491711031157941,0.7662000770373668,4.460603868492576,6555691
1200,5917396,"Remarks on some of the provisions of the laws of Massachusetts, affecting poverty, vice, and crime","Quincy, Josiah",,Crime,"['Criminal law', 'Accessible book', 'Prisons', 'Crime and criminals', 'Crime', 'Administration of Justice']",139500,0.9159965422728232,0.11243063743188636,0.40993933108476377,4.034891916396317,5663748
1019,9251796,A Case of Need,Michael Crichton,,Crime,"['Accessible book', 'Fiction', 'Medical novels', 'murder', 'obstetrics', 'professional ethics', 'Mystery and detective stories', 'surgeons', 'crime', 'investigation', 'Mystery fiction', 'suspense & thriller', 'physicians', 'Detective and mystery stories', 'Medical fiction', 'abortion in the United States', 'Detective and mystery fiction', 'dialation and curattage', 'medical thriller', 'Juvenile fiction', 'abortion', 'medical malpractice', 'Protected DAISY', 'medical']",148500,0.7229426817191523,0.4173581337774124,0.23540202015465306,4.991037800661072,8608435
1419,7908814,The Sting,Robert Weverka,,Crime,"['Motion Pictures', 'Protected DAISY', 'Accessible book', 'Fiction in English', 'Crime', 'Movies', 'Novelization', 'Historical Fiction', 'Crime Fiction', 'Films', 'Fiction']",150500,0.6485964953423231,0.1337555674548022,0.5019064688532636,4.965672565356353,8322916
1169,1921086,Crime victims' guide to justice,Mary L. Boland,,Crime,"['Criminal procedure', 'Accessible book', 'Crime', 'Legal status, laws', 'Protected DAISY', 'Law', 'Popular works', 'Victims of crimes', 'Nonfiction']",175275,0.8044682054250882,0.3977472453684214,0.2746910139956017,3.4837696471781165,5863619
1159,4650737,Introduction to criminology,Hugh D. Barlow,,Crime,"['Administration of Criminal justice', 'Criminal justice, Administration of', 'Accessible book', 'Crime', 'Protected DAISY', 'Criminology']",20992,0.7077407639885224,0.2831893923413221,0.1211634180319566,4.97255910090587,767790
1068,514495,The vigilantes of Montana,Thomas Josiah Dimsdale,,Crime,"['Historical - General', 'Criminals', 'Frontier and pioneer life', 'Vigilantes', 'History: American', 'Vigilance committees', 'Crime', 'Outlaws', '19th century', 'History - U.S.', 'Folklore & Mythology - Folklore', 'Montana', 'United States - 19th Century', 'Fiction / Historical', 'United States - State & Local - General', 'Biography', 'History']",148200,0.6160830885660608,0.11468524960637555,0.32815759099018443,4.2518314567759985,5814191
1182,1793871,Forty Years of Scotland Yard,Frederick Porter Wensley,,Crime,"['Detectives', 'Criminals', 'Police', 'Accessible book', 'Crime and criminals', 'Great Britain. Metropolitan Police Office. Criminal Investigation Dept', 'Crime', 'Great Britain', 'Protected DAISY', 'Great Britain. Metropolitan Police Office. Criminal Investigation Department', 'Biography']",166500,0.9372203026555967,0.07017139129712037,0.23519916330413265,2.4466805370770097,1858522
1017,9311829,The Great Train Robbery,Michael Crichton,,Crime,"['Train robberies', 'Criminals', 'Historical Fiction', 'Robbers and outlaws', 'Protected DAISY', 'Accessible book', 'Fiction in English', 'Fiction', 'Train robberies in fiction', 'Fiction in English, 1900- Texts', 'Crime', 'History']",158500,0.2390013731675636,0.1294660348080191,0.7187781363940695,4.265759025256417,8322916
1083,225195,Scum,Isaac Bashevis Singer,,Crime,"['Death', 'Jews', 'Accessible book', 'Crime', 'Jewish men', 'Sons', 'Protected DAISY', 'Fiction']",150100,0.8533583885252969,0.21134548433290945,0.2062980289870052,5.140112596861208,8233549
1055,184142,The Concrete Blonde (Harry Bosch),Michael Connelly,,Crime,"['Harry Bosch', 'Accessible book', 'Protected DAISY', 'serial killers', 'crime']",150500,0.5398096280372614,0.13544832466947487,0.3872586855695044,5.983268284007512,9155058
1213,5907350,Crime and criminals,Charles Arthur Mercier,,Crime,"['Psychopathology', 'Accessible book', 'Crime', 'Crime and criminals', 'Pathological Psychology']",147000,0.9247726023742834,0.1015116992434061,0.17869844565293982,3.1220102655876127,6018580
1097,4291120,Courts and criminals,Arthur Cheney Train,,Crime,"['Administration of Criminal justice', 'Criminals', 'Accessible book', 'Crime and criminals', 'Crime', 'Administration of Justice']",20864,0.5977965611091062,0.9345747370199848,0.4388659546871024,1.8763754047767272,
1362,1575819,Victims of crime,Robert A. Jerin,,Crime,"['Statistics', 'Social Science', 'Family violence', 'Politics / Current Events', 'Research', 'United States', 'Sociology', 'Services for', 'Public Policy - Social Services & Welfare', 'Crime', 'Victims of crimes', 'Criminology']",151050,0.5951740690980134,0.2933538514243231,0.6872160478552739,4.768189702846863,9155058
1233,4504080,The Australian criminal justice system,Duncan Chappell,,Crime,"['Administration of Criminal justice', 'Crime']",25728,0.9723796763730368,0.0,0.0,1.2561735161989642,6022430
1354,6304623,Talking about detective fiction,P. D. James,,Crime,"['History and criticism', 'Accessible book', 'English Detective and mystery stories', 'Detective and mystery stories', 'Crime', 'Literary Criticism', 'Nonfiction', 'Protected DAISY', 'Technique', 'Authorship']",1,1.0,0.0,0.0,0.0,
1394,5434125,City of quartz,Mike Davis,,Crime,"['Politics and government', 'Inner cities', 'Accessible book', 'Crime', 'Real estate development', 'Protected DAISY', 'Social conditions', 'History']",26240,0.6539299378287899,0.3559011357730953,0.3242139034079202,5.507324183479478,8233549
1236,8549085,The Cask of Amontillado,Edgar Allan Poe,,Crime,"['Crime in fiction', 'Juvenile fiction', 'Revenge', 'Fiction', 'Printing', 'Horror stories', 'Crime', 'Revenge in fiction', 'Classic Literature', 'Specimens']",166500,0.4919183418712832,0.21611202888504694,0.4661840775018415,1.8141919435751117,6147576
1045,6490395,Downtown,Ed McBain,,Crime,"['Protected DAISY', 'Accessible book', 'Crime', 'Detective and mystery stories', 'Fiction']",141500,0.21397286773366592,0.2409940225060781,0.6215934275818841,4.370236980899027,745394
1011,535095,Alias Grace,Margaret Atwood,,Crime,"['Murder', 'Trials (Murder)', 'Women murderers', 'Mystery & Detective', 'Accessible book', 'Fiction', 'Romans', 'Marks, Grace, b. 1827', 'Historical', 'Protected DAISY', 'Crime', 'FICTION', 'Marks, Grace, née 1827', 'History']",153900,0.5909035151422491,0.12283047190284915,0.519619810626734,3.9779518837303782,2405531
1022,364281,Criminology,Larry J. Siegel,,Crime,"['Criminalite', 'Criminologie', 'Criminels', 'Textbooks', 'Accessible book', 'Crime', 'United States', 'Protected DAISY', 'Criminaliteit', 'Criminology']",195000,0.4415068878833584,0.62912177051725,0.3643044964571502,3.5288800190409155,6555691
1190,879961,Kiki Strike,Kirsten Miller,,Crime,"['Reading Level-Grade 12', 'Underground areas', 'Reading Level-Grade 7', 'Reading Level-Grade 9', 'Reading Level-Grade 8', 'Juvenile fiction', 'Crime', 'Identity (Philosophical concept)', 'Protected DAISY', 'Reading Level-Grade 11', 'Reading Level-Grade 10', 'Fiction', 'Accessible book', 'Identity', 'Identity (Psychology)']",162000,0.5743274267731784,0.4067725658159672,0.2598109665863446,3.539827109864661,767790
1446,727272,Bar Harbor Police Beat,Richard Sassaman,,Crime,"['Police', 'Journalism', 'Bar Harbor', 'Crime', 'Nonfiction', 'Maine']",141075,0.5304902343003478,0.3242389147784357,0.17899850772183154,5.5207520436602735,6292498
1370,2027461,"CRIME AND EMPIRE, 1840-1940: CRIMINAL JUSTICE IN LOCAL AND GLOBAL CONTEXT; ED. BY BARRY S. GODFREY",Barry S. Godfrey,,Crime,"['Administration of Criminal justice', 'Administration', 'Crime', 'Cross-cultural studies', 'Colonies', 'International law', 'History']",166000,0.3133061422159225,0.3522530163177347,0.5860675843108829,4.734022272485812,8261369
1186,614263,The encyclopedia of American crime,Carl Sifakis,,Crime,"['Crime and criminals', 'Accessible book', 'Dictionaries', 'Crime', 'United States', 'Encyclopedias', 'Protected DAISY']",170050,0.6187773838144489,0.23031112599194065,0.045307145658297965,4.258753772274138,574314
1395,244694,Nicky Deuce,Steven R. Schirripa,,Crime,"['Identity (Philosophical concept)', 'Detective and mystery stories', 'Wealth', 'Uncles', 'Juvenile fiction', 'Bullies', 'Family life', 'Grandmothers', 'Fiction', 'Accessible book', 'Italian Americans', 'Vacations', 'Protected DAISY', 'Crime', 'Italian-Americans', 'Identity']",164500,0.7184998629238931,0.2272276103012099,0.3957341252121739,5.51561162619546,8312085
1060,6047663,The Newgate calendar,Andrew Knapp,,Crime,"['Criminals', 'Newgate (Prison : London, England)', 'Trials', 'Accessible book', 'Crime and criminals', 'Crime', 'London Newgate Prison', 'Punishment']",146500,0.794493314595463,0.14167509031683234,0.19642338350011984,4.194614609333236,5863619
1215,5670550,The principles of anthropology and sociology in their relations to criminal procedure,Maurice Parmelee,,Crime,"['Criminals', 'Criminal law', 'Accessible book', 'Crime and criminals', 'Crime', 'Criminal anthropology']",146000,0.8208248992747786,0.13471775335562486,0.2322153970234277,4.315537243855818,8233549
1050,6555691,Ransom,Danielle Steel,,Crime,"['Literature', 'Police', 'Open Library Staff Picks', 'Ex-convicts', 'Fiction', 'Police -- California -- San Francisco -- Fiction', 'Protected DAISY', 'Crime', 'Victims of crime', 'Widows', 'Accessible book']",148500,0.7458515613652871,0.3448634522370989,0.908930641456784,3.239774851646042,8087690
1003,6346265,London labour and the London poor,Henry Mayhew,,Crime,"['Criminals', 'Accessible book', 'Crime', 'Poor', 'Description and travel', 'Unemployed', 'child labor', 'Benevolent and moral institutions and societies', 'Labor and laboring classes', 'History', 'Working class', 'Economics', 'poverty', 'Peddling', 'Labor', 'women', 'Social life and customs', 'Peddlers and peddling', 'Crime and criminals', 'Charities', 'Prostitution', 'London', 'Public welfare', 'Social conditions']",155500,0.9549569888405524,0.0,0.0,1.621745727032028,5863619
1187,4487849,The Golden Gate,Alistair MacLean,,Crime,"['Kidnapping', 'Presidents', 'Accessible book', 'Crime', 'Protected DAISY', 'Terrorism', 'Fiction']",26240,0.9672016977522716,0.013734654308682507,0.0007931556410266063,1.1274192229066682,6022430
1032,364902,Sociology of deviant behavior,Marshall Barron Clinard,,Crime,"['Soziologie', 'Criminals', 'Accessible book', 'Crime', 'Pronunciation', 'Delinquents', 'Afwijkend gedrag', 'Abweichendes Verhalten', 'French language', 'Deviance', 'Vowels', 'Deviant behavior', 'Sociopathic personality', 'Psychologie criminelle', 'Kriminalsoziologie', 'Déviance', 'Crime and criminals', 'Criminal psychology', 'Protected DAISY', 'Juvenile delinquents', 'Antisocial Personality Disorder', 'Aspect sociologique']",199000,0.3399685486254804,0.4062460016666356,0.2365790345464206,3.194586748382146,3356667
1191,771588,Split Second,Alex Kava,,Crime,"['Police', ""Maggie O'Dell"", 'Accessible book', 'Officers', 'Fiction', 'Criminal', 'Federal Bureau of Investigation', 'Literature', 'Novels', 'Gory', 'Agents', 'Thriller', 'Women', 'Mystery', 'Detail', 'Murders', 'FBI', 'Investigators', 'Audio-Books', 'Series', 'Alex Kava', 'Government', 'Good vs Evil', 'Profilers', 'Books', 'Suspense', 'Protected DAISY', 'Crime', 'Serial', 'Murderers', 'e-books']",153425,0.5599543239815072,0.1617748926984331,0.27301322476800866,4.754969010561644,7259739
1431,6942208,Counterfeit of murder,Ray Harrison,,Crime,"['Social life and customs', 'Police', 'James Morton (Fictitious character)', 'Accessible book', 'Fiction', 'Protected DAISY', 'Crime', 'Joseph Bragg (Fictitious character)']",161000,0.36173228595786144,0.1807191428373192,0.2393012382041996,5.135950994323163,8242973
1008,8245287,Major Barbara,George Bernard Shaw,,Crime,"['Social aspects of Crime', 'Drama', 'Literature', 'English drama', 'Salvation Army', 'Facsimiles', 'Crime', 'Fathers and daughters', 'Children of the rich', 'Classic Literature', 'Manuscripts', 'Accessible book', 'Fiction']",166000,0.8470495393338059,0.1810944460770334,0.06089085109937855,2.1755043492003905,6915904
1217,680533,Crime and criminals,Clarence Darrow,,Crime,"['Criminals', 'Crime']",155000,0.7713325490196078,0.1899716197045916,0.4838999892924253,4.638552417583411,6147576
1424,499197,Beggar's banquet,Ian Rankin,,Crime,"['detectives', 'Protected DAISY', 'Police', 'Accessible book', 'English Detective and mystery stories', 'Fiction', 'Inspector Rebus (Fictitious character)', 'crime fiction', 'thrillers', 'crime', 'short stories']",167500,0.5871426397424642,0.19485628175965206,0.34336019145584634,5.994397703787961,9323749
1430,4500398,Criminal behavior systems,Marshall Barron Clinard,,Crime,"['Protected DAISY', 'Accessible book', 'Criminals', 'Criminal behavior', 'Crime']",25216,0.9564509306260576,0.0,0.0,1.2339281917655245,5818436
1406,271774,The reeve's tale,Margaret Frazer,,Crime,"['Catholics', 'Women detectives', 'Epidemics', 'Accessible book', 'Nuns', 'Fiction', 'Village communities', 'Protected DAISY', 'Crime', 'Sister Frevisse (Fictitious character)', 'Middle Ages', 'History']",151000,0.5466571614076096,0.4662389179663805,0.39634651075171373,4.6668005607949326,1759368
1434,5412740,Crime and human nature,James Q. Wilson,,Crime,"['Criminals', 'Kriminalanthropologie', 'Prédiction du comportement criminel', 'Accessible book', 'Protected DAISY', 'Crime and criminals', 'Kriminologie', 'Criminalité', 'Crime', 'Criminal anthropology', 'Criminele antropologie', 'Kriminalsoziologie', 'Anthropologie criminelle', 'Prediction of Criminal behavior', 'Criminology']",24704,0.9460173156049984,0.0,0.0,1.4402534500871218,767790
1146,1677890,In Their Own Words,Paul Cromwell,,Crime,"['Field work', 'Criminals', 'Fieldwork', 'Crime', 'Protected DAISY', 'Research', 'Accessible book', 'Criminology']",172900,0.3163230701187358,0.5170121370214718,0.5450080321514278,4.8545913845025845,6555691
1409,121067,Vengeance and justice,Edward L. Ayers,,Crime,"['Administration of Criminal justice', 'Criminals', 'Accessible book', 'Crime and criminals', 'Revenge', 'Crime', 'Protected DAISY', 'Punishment', 'History']",162500,0.781751891402715,0.7275479437046353,0.8396519732836507,4.0769658819808665,6484791
1310,5632349,Madame de Brinvilliers and her times 1630-1676,Hugh Stokes,,Crime,"['French society', 'Social life and customs', 'criminals', 'Accessible book', 'gender', 'royalty', 'confession', 'poison', 'crime', 'society', 'French royalty', 'murder', 'crime and punishment', 'Poisoners', 'women', 'women in history', 'poverty', 'execution', 'punishment', 'Biography', 'history']",157500,0.9632250233426704,0.13810148393021834,0.1929888713778245,3.3328735397463936,2468290
1411,6386218,The big find,Eve Bunting,,Crime,"['Accessible book', 'Crime and criminals', 'Crime', 'Protected DAISY', 'Fiction', 'Friendship']",170500,0.7385886953021678,0.30333602052367714,0.35962157513439835,4.1908313091628955,2325449
1432,1471541,Broken wings (Broken Wings),V. C. Andrews,,Crime,"['Parent and teenager', 'Conduct of life', 'Teenage girls', 'Accessible book', 'Juvenile delinquency', 'Fiction', 'Protected DAISY', 'Young women', 'Crime', 'Adolescence']",169100,0.2659584188495031,0.225887820716651,0.3370689518753652,4.584324455922592,45084
1390,2502123,Within The Law,Bayard Veiller,,Crime,"['Accessible book', 'crime', 'fiction']",166500,0.8800332332332333,0.1619291110691398,0.2419096305106566,0.821848360974894,2504921
1085,4959975,Criminology,Steven E. Barkan,,Crime,"['Sociological aspects', 'Crime -- Sociological aspects.', 'Accessible book', 'Sociological aspects of Crime', 'Crime', 'Protected DAISY', 'Criminology']",19968,0.5680954232654599,0.5040679360236602,0.4633839148182112,4.921516825117333,2839933
1427,6979085,The hatchet men,Richard H. Dillon,,Crime,"['Criminals', 'Chinese', 'Accessible book', 'Crime and criminals', 'Crime', 'Protected DAISY', 'Tongs (Secret societies)', 'History']",145000,0.23257373901284645,0.1825549326657329,0.5520663338122458,2.4003498282963016,3356667
1080,407755,Wiseguy,Nicholas Pileggi,,Crime,"['Criminals', 'Accessible book', 'Crime', 'Case studies', 'Protected DAISY', 'Mafia', 'Biography']",137750,0.3879792178214298,0.1564905584836636,0.4141146698190572,3.5799406219970105,5863619
1385,763337,The story of Scotland yard,Basil Thomson,,Crime,"['Police', 'Crime and criminals', 'Crime', 'Great Britain', 'Great Britain. Metropolitan Police Force', 'Great Britain. Metropolitan Police Office. Criminal Investigation Department']",193500,0.9555955819020114,0.06357660281715356,0.3009815609785091,1.4084983864504124,1792955
1100,1759368,London's Underworld,Thomas Holmes,,Crime,"['Poor', 'Accessible book', 'Fiction', 'Social conditions', 'Crime', 'Classic Literature']",166500,0.4880614967909085,0.24658915659359956,0.7368190619653266,3.182437237236293,160118
1360,2114870,Justice gained?,Bill Dixon,,Crime,"['South Africa', 'Criminal Law', 'Legal Reference / Law Profession', 'Social Science / Criminology', 'Crime prevention', 'Crime', 'Southern Africa', 'Crime & criminology', 'Criminal Law - General', 'Social conditions', 'Law', 'Political science & theory', 'Criminology']",153425,0.8398779757625717,0.12272515121364246,0.0071128327295230795,4.378301253829278,765814
1118,6479922,The complete Jack the Ripper,Donald Rumbelow,,Crime,"['Sociology', 'Jack the Ripper Murders, London, England, 1888', 'Serial murders', 'True Crime', 'Accessible book', 'Crime', 'Nonfiction', 'Protected DAISY', 'History']",166500,0.2253955602661485,0.13749325042729293,0.4982890283230176,3.4627835270065863,6555691
1202,1406945,'Til Death,Ed McBain,,Crime,"['mystery', 'detective', 'noir', 'series', 'crime', '87th Precinct']",149500,0.5377922486720441,0.12830983120353695,0.14462102650172026,5.347166366976829,9155058
1378,5928920,The seven deadly sinnes of London,Thomas Dekker,,Crime,"['Social life and customs', 'Criminals', 'Accessible book', 'Crime and criminals', 'Crime', 'Early works to 1800']",177500,0.7563336536868273,0.10284475542839283,0.21065771696786886,3.810913612440096,8233549
1106,1275163,Introduction to law enforcement and criminal justice,Henry M. Wrobleski,,Crime,"['Administration of Criminal justice', 'Criminal justice, Administration of', 'Accessible book', 'Law enforcement', 'General', 'Crime', 'Politics - Current Events']",200000,0.2768066274509804,0.28553080002126,0.3634832009534146,4.255918226279899,1759368
1256,872250,Public Enemies,Bryan Burrough,,Crime,"['Federal Bureau of Investigation', 'Criminals', 'True Crime', 'Accessible book', 'Crime', 'United States', 'Nonfiction', 'Protected DAISY', 'United States. Federal Bureau of Investigation', 'History']",158500,0.628801781406569,0.5024348531279228,0.21107992806275536,5.017623151225432,7259739
1418,4067249,The Wild Bunch at Robbers Roost,Pearl Biddlecome Baker,,Crime,"['Criminals', 'Accessible book', 'Local History', 'Crime', 'Outlaws', 'Protected DAISY', 'History']",24448,0.4497597140950622,0.4469606730018545,0.11078127121035586,4.324401233485891,6292498
1246,4515047,Nineteenth century plays,George Rowell,,Crime,"['English drama', 'Accessible book', 'Roman anglais', 'Drama', 'Anthologie', 'Protected DAISY', 'Crime']",25216,0.9753674915397632,0.0,0.0,0.9752047908259744,6022430
